case_id;date;start_of_week;start_of_month;translated_comments;sentiment;channel;resolution_time_min;csat_rating_received;classification;resolved_in_sla;first_touch_resolution;group_name_history;groups;total_groups;csat_rated_group_name;issue_classification
CASE-21687;2023-10-01;2023-10-01;2023-10-01;Phone support was outstanding and very helpful.;positive;chatbot;5;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Balance Inquiry
CASE-17044;2022-04-05;2022-04-03;2022-04-01;The chatbot quickly helped me reset my password.;positive;phone;7;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Loan Inquiry
CASE-16645;2023-12-01;2023-11-26;2023-12-01;Phone support was slow and didn’t fix my card issue.;negative;phone;48;2;DETRACTOR;0;0;Grupo G;1;1;Grupo G;Account Setup
CASE-17686;2023-09-02;2023-08-27;2023-09-01;The chatbot gave me accurate info about my account in seconds.;positive;email;371;5;PROMOTER;1;1;Grupo F,Grupo I;2;2;Grupo I;Balance Inquiry
CASE-21615;2023-02-03;2023-01-29;2023-02-01;The phone agent didn’t even try to assist me.;negative;phone;186;1;DETRACTOR;0;0;Grupo J,Grupo G,Grupo B,Grupo C;4;4;Grupo C;Transaction Error
CASE-22133;2022-01-22;2022-01-16;2022-01-01;The chatbot was quick to assist with my card issue.;positive;email;242;4;PROMOTER;1;1;Grupo F,Grupo B;2;2;Grupo B;Card Issues
CASE-28529;2023-08-30;2023-08-27;2023-08-01;The phone team was great at helping me with my card.;positive;chatbot;10;4;PROMOTER;1;1;Grupo H,Grupo C,Grupo B;3;3;Grupo B;Loan Inquiry
CASE-26046;2022-01-03;2022-01-02;2022-01-01;Quick and friendly service, my card issue was sorted out fast.;positive;chatbot;14;5;PROMOTER;0;0;Grupo E,Grupo B,Grupo H;3;3;Grupo H;General Inquiry
CASE-17064;2023-12-27;2023-12-24;2023-12-01;The phone team was slow and didn’t care.;negative;phone;60;2;DETRACTOR;0;1;Grupo I;1;1;Grupo I;Fraud Report
CASE-21206;2024-03-04;2024-03-03;2024-03-01;The email response was clear and professional.;positive;phone;26;4;PROMOTER;1;0;Grupo I,Grupo I,Grupo F;2;3;Grupo F;Loan Inquiry
CASE-19734;2022-10-24;2022-10-23;2022-10-01;Phone support was standard, nothing exciting.;neutral;chatbot;29;3;DETRACTOR;0;1;Grupo J,Grupo C,Grupo F;3;3;Grupo F;Balance Inquiry
CASE-26220;2023-07-20;2023-07-16;2023-07-01;The email response was delayed and unhelpful.;negative;email;1663;1;DETRACTOR;0;1;Grupo C,Grupo D,Grupo G;3;3;Grupo G;Login Problems
CASE-15425;2024-01-07;2024-01-07;2024-01-01;The chatbot made paying my bill so easy and fast.;positive;chatbot;6;4;PROMOTER;1;1;Grupo I,Grupo B;2;2;Grupo B;Card Issues
CASE-22286;2023-04-10;2023-04-09;2023-04-01;I got a fast and friendly response via email, great job!;positive;phone;14;5;PROMOTER;1;1;Grupo B,Grupo J,Grupo B;2;3;Grupo B;Balance Inquiry
CASE-17483;2024-10-30;2024-10-27;2024-10-01;The chatbot couldn’t reset my PIN properly.;negative;email;2411;2;DETRACTOR;0;0;Grupo F;1;1;Grupo F;Card Issues
CASE-27161;2022-01-22;2022-01-16;2022-01-01;The phone team was rude and hung up on me.;negative;phone;146;1;DETRACTOR;0;0;Grupo J,Grupo A,Grupo F,Grupo I;4;4;Grupo I;Balance Inquiry
CASE-17408;2022-01-19;2022-01-16;2022-01-01;The email response was detailed and very helpful.;positive;email;154;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-22390;2022-11-15;2022-11-13;2022-11-01;I received a detailed email response in less than an hour.;positive;phone;10;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Loan Inquiry
CASE-24834;2023-04-19;2023-04-16;2023-04-01;The phone agent fixed my issue with a great attitude.;positive;chatbot;10;5;PROMOTER;1;1;Grupo H,Grupo G;2;2;Grupo G;Loan Inquiry
CASE-25023;2022-12-28;2022-12-25;2022-12-01;The email response was late and full of errors.;negative;chatbot;57;1;DETRACTOR;0;0;Grupo A,Grupo J;2;2;Grupo J;Loan Inquiry
CASE-29160;2022-01-12;2022-01-09;2022-01-01;The chatbot couldn’t handle my simple transfer request.;negative;phone;111;1;DETRACTOR;0;1;Grupo J,Grupo F,Grupo E,Grupo D,Grupo J;4;5;Grupo J;Card Issues
CASE-26679;2024-02-08;2024-02-04;2024-02-01;The chatbot crashed when I asked about my loan.;negative;phone;297;2;DETRACTOR;0;0;Grupo I,Grupo A,Grupo B,Grupo I,Grupo B;3;5;Grupo B;Card Issues
CASE-27984;2024-06-11;2024-06-09;2024-06-01;The email support team was efficient and friendly.;positive;chatbot;1;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;Balance Inquiry
CASE-26053;2024-04-01;2024-03-31;2024-04-01;The email team provided excellent service, I’m happy!;positive;phone;13;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Payment Issues
CASE-17992;2022-05-27;2022-05-22;2022-05-01;The email response was okay, not very detailed.;neutral;chatbot;15;4;PROMOTER;0;1;Grupo G;1;1;Grupo G;Payment Issues
CASE-20401;2023-02-25;2023-02-19;2023-02-01;I love how efficient the phone support was today!;positive;chatbot;4;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Transaction Error
CASE-16338;2024-12-29;2024-12-29;2024-12-01;The chatbot kept looping with no solution.;negative;phone;226;2;DETRACTOR;0;0;Grupo H,Grupo E,Grupo I,Grupo A;4;4;Grupo A;Transaction Error
CASE-22267;2024-05-13;2024-05-12;2024-05-01;The phone team was professional and handled my request well.;positive;email;111;5;PROMOTER;1;0;Grupo D;1;1;Grupo D;Account Setup
CASE-22946;2025-01-02;2024-12-29;2025-01-01;The email response was vague and frustrating.;negative;chatbot;30;1;DETRACTOR;0;0;Grupo C,Grupo C,Grupo I,Grupo D;3;4;Grupo D;Fraud Report
CASE-16489;2023-10-27;2023-10-22;2023-10-01;The chatbot assisted me with my savings account inquiry perfectly.;positive;chatbot;1;4;PROMOTER;1;0;Grupo G;1;1;Grupo G;Loan Inquiry
CASE-25432;2023-03-14;2023-03-12;2023-03-01;The chatbot was quick to assist with my card issue.;positive;phone;8;5;PROMOTER;1;1;Grupo A,Grupo D,Grupo G;3;3;Grupo G;Account Setup
CASE-19601;2023-02-17;2023-02-12;2023-02-01;The phone agent was rude and didn’t solve my issue.;negative;email;2041;2;DETRACTOR;0;0;Grupo C,Grupo C,Grupo D;2;3;Grupo D;Transaction Error
CASE-20009;2022-08-02;2022-07-31;2022-08-01;The phone agent refused to escalate my issue.;negative;phone;99;1;DETRACTOR;0;1;Grupo E,Grupo B,Grupo I;3;3;Grupo I;Card Issues
CASE-24064;2024-11-06;2024-11-03;2024-11-01;The phone agent was friendly and fixed my login issue.;positive;phone;6;4;PROMOTER;1;1;Grupo I;1;1;Grupo I;Loan Inquiry
CASE-17713;2023-08-07;2023-08-06;2023-08-01;The chatbot was quick to assist with my card issue.;positive;phone;10;5;PROMOTER;1;1;Grupo C,Grupo H;2;2;Grupo H;Card Issues
CASE-18908;2024-12-25;2024-12-22;2024-12-01;Phone support was a nightmare, no help at all.;negative;email;4275;1;DETRACTOR;0;0;Grupo F,Grupo J,Grupo A;3;3;Grupo A;Loan Inquiry
CASE-24294;2023-09-04;2023-09-03;2023-09-01;The chatbot helped me with my account balance quickly.;positive;phone;12;4;PROMOTER;1;1;Grupo H,Grupo A,Grupo C;3;3;Grupo C;General Inquiry
CASE-25155;2024-12-22;2024-12-22;2024-12-01;The phone team was slow and unprofessional.;negative;email;1747;2;DETRACTOR;0;1;Grupo I,Grupo D,Grupo B,Grupo F;4;4;Grupo F;Loan Inquiry
CASE-29717;2023-06-26;2023-06-25;2023-06-01;The chatbot made checking my rewards so simple.;positive;email;167;4;PROMOTER;1;1;Grupo D,Grupo J;2;2;Grupo J;Account Setup
CASE-29383;2024-04-24;2024-04-21;2024-04-01;The chatbot guided me through my account options easily.;positive;chatbot;7;5;PROMOTER;1;1;Grupo H,Grupo H;1;2;Grupo H;Payment Issues
CASE-23976;2022-12-28;2022-12-25;2022-12-01;The chatbot kept looping with no solution.;negative;chatbot;33;2;DETRACTOR;0;1;Grupo B,Grupo I,Grupo H;3;3;Grupo H;Balance Inquiry
CASE-18493;2023-06-28;2023-06-25;2023-06-01;The chatbot failed to process my payment request.;negative;chatbot;29;1;DETRACTOR;0;0;Grupo G;1;1;Grupo G;Login Problems
CASE-19276;2023-04-05;2023-04-02;2023-04-01;The chatbot couldn’t handle my simple question.;negative;email;4153;1;DETRACTOR;0;0;Grupo J;1;1;Grupo J;Payment Issues
CASE-15694;2023-10-11;2023-10-08;2023-10-01;The chatbot crashed when I tried to check my balance.;negative;email;1565;1;DETRACTOR;0;0;Grupo C,Grupo J,Grupo B;3;3;Grupo B;Loan Inquiry
CASE-28046;2024-04-12;2024-04-07;2024-04-01;The email team helped me with my statement questions quickly.;positive;phone;5;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Balance Inquiry
CASE-22512;2023-06-25;2023-06-25;2023-06-01;Phone support was disrespectful and unhelpful.;negative;email;4218;1;DETRACTOR;0;1;Grupo B;1;1;Grupo B;Login Problems
CASE-21349;2024-02-17;2024-02-11;2024-02-01;The phone agent walked me through everything step-by-step.;positive;chatbot;4;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Account Setup
CASE-22868;2022-02-12;2022-02-06;2022-02-01;Email support was alright, nothing impressive.;neutral;email;1259;4;PROMOTER;1;0;Grupo A;1;1;Grupo A;Balance Inquiry
CASE-18811;2023-02-04;2023-01-29;2023-02-01;I got a fast and friendly response via email, great job!;positive;chatbot;6;4;PROMOTER;1;1;Grupo E,Grupo A;2;2;Grupo A;Balance Inquiry
CASE-29639;2024-11-22;2024-11-17;2024-11-01;The chatbot was quick to assist with my payment query.;positive;chatbot;3;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;Loan Inquiry
CASE-21839;2023-05-09;2023-05-07;2023-05-01;Email support ignored my complaint completely.;negative;email;2730;2;DETRACTOR;0;0;Grupo F,Grupo A;2;2;Grupo A;Transaction Error
CASE-26633;2024-10-12;2024-10-06;2024-10-01;The email response was sloppy and unclear.;negative;phone;111;1;DETRACTOR;0;0;Grupo J,Grupo H,Grupo C,Grupo E;4;4;Grupo E;Transaction Error
CASE-27323;2023-06-04;2023-06-04;2023-06-01;The chatbot explained my fees so clearly, I’m impressed!;positive;chatbot;4;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Balance Inquiry
CASE-17011;2025-02-11;2025-02-09;2025-02-01;The email response was rude and dismissive.;negative;email;2548;2;DETRACTOR;0;0;Grupo I,Grupo J,Grupo A,Grupo H;4;4;Grupo H;Loan Inquiry
CASE-22471;2023-05-08;2023-05-07;2023-05-01;Email support took days to reply, terrible service!;negative;phone;105;1;DETRACTOR;0;0;Grupo E,Grupo I,Grupo I;2;3;Grupo I;Fraud Report
CASE-25795;2024-02-05;2024-02-04;2024-02-01;The chatbot was fast and accurate with my inquiry.;positive;phone;22;5;PROMOTER;1;1;Grupo I,Grupo H;2;2;Grupo H;Loan Inquiry
CASE-24558;2024-05-16;2024-05-12;2024-05-01;The phone team resolved my overdraft issue professionally.;positive;phone;7;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Payment Issues
CASE-22418;2022-06-08;2022-06-05;2022-06-01;The email response was detailed and very helpful.;positive;email;171;5;PROMOTER;1;1;Grupo E,Grupo I;2;2;Grupo I;Account Setup
CASE-27611;2022-10-18;2022-10-16;2022-10-01;Email support didn’t even try to fix my issue.;negative;chatbot;16;2;DETRACTOR;0;0;Grupo A;1;1;Grupo A;Fraud Report
CASE-19353;2024-04-11;2024-04-07;2024-04-01;Phone support was disrespectful and unhelpful.;negative;chatbot;25;1;DETRACTOR;0;0;Grupo D;1;1;Grupo D;Card Issues
CASE-15057;2023-10-16;2023-10-15;2023-10-01;The chatbot was quick to assist with my payment query.;positive;chatbot;4;5;PROMOTER;1;1;Grupo F;1;1;Grupo F;Loan Inquiry
CASE-20450;2022-03-06;2022-03-06;2022-03-01;The phone agent helped me set up alerts with ease.;positive;phone;14;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Card Issues
CASE-20260;2024-01-31;2024-01-28;2024-01-01;The chatbot explained my fees so clearly, I’m impressed!;positive;chatbot;1;4;PROMOTER;1;1;Grupo E;1;1;Grupo E;Card Issues
CASE-21027;2024-11-22;2024-11-17;2024-11-01;The phone agent hung up on me mid-conversation.;negative;phone;105;1;DETRACTOR;0;0;Grupo E,Grupo D,Grupo J,Grupo A;4;4;Grupo A;Fraud Report
CASE-17094;2024-02-27;2024-02-25;2024-02-01;The chatbot failed to assist with my rewards query.;negative;email;1544;1;DETRACTOR;0;0;Grupo I,Grupo C;2;2;Grupo C;Login Problems
CASE-29046;2023-02-05;2023-02-05;2023-02-01;The chatbot was okay with my rewards query.;neutral;phone;18;3;DETRACTOR;1;0;Grupo E;1;1;Grupo E;Login Problems
CASE-24058;2023-09-27;2023-09-24;2023-09-01;The chatbot crashed during my transaction query.;negative;chatbot;55;1;DETRACTOR;0;1;Grupo H,Grupo H,Grupo E,Grupo E;2;4;Grupo E;Fraud Report
CASE-16236;2024-05-27;2024-05-26;2024-05-01;Email support was polite and answered all my questions.;positive;phone;5;4;PROMOTER;1;1;Grupo G;1;1;Grupo G;Loan Inquiry
CASE-27916;2022-03-14;2022-03-13;2022-03-01;The chatbot couldn’t handle my payment issue.;negative;chatbot;82;1;DETRACTOR;0;1;Grupo E,Grupo B,Grupo E;2;3;Grupo E;Transaction Error
CASE-23665;2023-06-08;2023-06-04;2023-06-01;The chatbot helped with my payment, but it was slow.;neutral;chatbot;7;4;PROMOTER;1;1;Grupo G,Grupo B;2;2;Grupo B;Transaction Error
CASE-21923;2022-05-22;2022-05-22;2022-05-01;The chatbot was quick to assist with my card issue.;positive;email;310;5;PROMOTER;1;1;Grupo I,Grupo F;2;2;Grupo F;Fees Inquiry
CASE-27435;2022-01-06;2022-01-02;2022-01-01;The email response was vague and unhelpful.;negative;phone;149;1;DETRACTOR;0;0;Grupo E,Grupo C,Grupo D;3;3;Grupo D;Card Issues
CASE-25792;2024-12-01;2024-12-01;2024-12-01;The phone team was rude and hung up on me.;negative;email;2071;1;DETRACTOR;0;0;Grupo I,Grupo H,Grupo I,Grupo A;3;4;Grupo A;Login Problems
CASE-16525;2024-04-15;2024-04-14;2024-04-01;Phone support was decent, no complaints really.;neutral;chatbot;8;4;PROMOTER;1;1;Grupo J,Grupo G,Grupo H;3;3;Grupo H;Loan Inquiry
CASE-18142;2025-02-14;2025-02-09;2025-02-01;I had a wonderful experience opening my account via phone.;positive;phone;14;4;PROMOTER;1;1;Grupo H;1;1;Grupo H;Balance Inquiry
CASE-29966;2022-05-28;2022-05-22;2022-05-01;The phone team was courteous and fixed my issue instantly.;positive;phone;7;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Payment Issues
CASE-20777;2022-01-30;2022-01-30;2022-01-01;Phone support handled my transfer request flawlessly.;positive;email;133;4;PROMOTER;1;1;Grupo E,Grupo E;1;2;Grupo E;Balance Inquiry
CASE-18925;2024-08-31;2024-08-25;2024-08-01;The agent on the phone explained my mortgage options clearly.;positive;phone;7;5;PROMOTER;1;1;Grupo H;1;1;Grupo H;Transaction Error
CASE-17385;2023-07-02;2023-07-02;2023-07-01;The chatbot was fine with my transfer issue.;neutral;phone;21;3;DETRACTOR;1;1;Grupo C;1;1;Grupo C;Card Issues
CASE-17111;2022-04-04;2022-04-03;2022-04-01;The chatbot was fast and accurate with my inquiry.;positive;phone;12;5;PROMOTER;1;1;Grupo I;1;1;Grupo I;Loan Inquiry
CASE-15001;2024-12-15;2024-12-15;2024-12-01;The service was slow, and my issue is still unresolved.;negative;phone;57;1;DETRACTOR;0;0;Grupo I,Grupo G;2;2;Grupo G;Login Problems
CASE-22451;2024-12-17;2024-12-15;2024-12-01;The phone team was amazing with my inquiry.;positive;chatbot;2;5;PROMOTER;1;1;Grupo G;1;1;Grupo G;Card Issues
CASE-28075;2022-04-25;2022-04-24;2022-04-01;Email support was amazing, they responded right away.;positive;phone;8;5;PROMOTER;1;1;Grupo J;1;1;Grupo J;Balance Inquiry
CASE-17445;2022-08-26;2022-08-21;2022-08-01;The email response was detailed and very helpful.;positive;chatbot;3;5;PROMOTER;1;0;Grupo A,Grupo E;2;2;Grupo E;Account Setup
CASE-24216;2024-03-08;2024-03-03;2024-03-01;The chatbot guided me through my account options easily.;positive;phone;25;5;PROMOTER;1;1;Grupo F,Grupo F;1;2;Grupo F;Account Setup
CASE-17614;2022-04-08;2022-04-03;2022-04-01;The email team solved my issue with a single reply.;positive;chatbot;9;4;PROMOTER;1;1;Grupo I,Grupo C;2;2;Grupo C;Payment Issues
CASE-23705;2022-06-15;2022-06-12;2022-06-01;The email response was prompt and very clear.;positive;email;354;5;PROMOTER;1;1;Grupo H,Grupo I;2;2;Grupo I;Balance Inquiry
CASE-26176;2024-09-02;2024-09-01;2024-09-01;The phone agent was friendly and fixed my login issue.;positive;chatbot;5;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Loan Inquiry
CASE-21848;2024-08-17;2024-08-11;2024-08-01;The phone team was rude and hung up on me.;negative;phone;53;1;DETRACTOR;0;0;Grupo B;1;1;Grupo B;Card Issues
CASE-19444;2022-08-27;2022-08-21;2022-08-01;The chatbot gave me accurate info about my account in seconds.;positive;email;354;4;PROMOTER;1;1;Grupo D,Grupo G,Grupo D;2;3;Grupo D;Payment Issues
CASE-15326;2024-05-18;2024-05-12;2024-05-01;The chatbot couldn’t process my balance request.;negative;chatbot;31;2;DETRACTOR;0;1;Grupo B,Grupo C;2;2;Grupo C;Fees Inquiry
CASE-25233;2024-01-29;2024-01-28;2024-01-01;The phone representative was unhelpful and impatient.;negative;email;2698;2;DETRACTOR;0;0;Grupo G,Grupo B,Grupo B,Grupo F;3;4;Grupo F;Payment Issues
CASE-20157;2023-04-07;2023-04-02;2023-04-01;The email response was late and full of errors.;negative;chatbot;36;2;DETRACTOR;0;0;Grupo C,Grupo F,Grupo C,Grupo G;3;4;Grupo G;Balance Inquiry
CASE-24303;2022-02-11;2022-02-06;2022-02-01;Super satisfied with the email response to my inquiry.;positive;email;238;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Card Issues
CASE-29550;2024-01-15;2024-01-14;2024-01-01;The email response was generic and useless.;negative;phone;78;2;DETRACTOR;0;0;Grupo D,Grupo B,Grupo F,Grupo H,Grupo G;5;5;Grupo G;Account Setup
CASE-21198;2022-03-31;2022-03-27;2022-03-01;Phone support was outstanding and very helpful.;positive;chatbot;7;5;PROMOTER;1;1;Grupo I,Grupo G,Grupo G;2;3;Grupo G;Loan Inquiry
CASE-29013;2022-10-10;2022-10-09;2022-10-01;I got a fast and friendly response via email, great job!;positive;phone;6;5;PROMOTER;1;1;Grupo G;1;1;Grupo G;Payment Issues
CASE-27605;2023-07-19;2023-07-16;2023-07-01;The email team was courteous and efficient.;positive;chatbot;1;4;PROMOTER;1;0;Grupo D;1;1;Grupo D;Transaction Error
CASE-18820;2022-12-12;2022-12-11;2022-12-01;The agent was knowledgeable and made me feel valued.;positive;phone;9;5;PROMOTER;1;1;Grupo G,Grupo H;2;2;Grupo H;Transaction Error
CASE-25684;2022-10-07;2022-10-02;2022-10-01;The phone team was fine, did their job.;neutral;email;1254;3;DETRACTOR;1;0;Grupo G,Grupo B;2;2;Grupo B;Fraud Report
CASE-27892;2022-01-30;2022-01-30;2022-01-01;The phone support was okay, nothing special.;neutral;chatbot;22;3;DETRACTOR;0;1;Grupo I,Grupo B;2;2;Grupo B;Login Problems
CASE-17658;2024-11-27;2024-11-24;2024-11-01;The chatbot gave me wrong payment instructions.;negative;phone;157;2;DETRACTOR;0;0;Grupo C,Grupo D,Grupo B;3;3;Grupo B;Transaction Error
CASE-21749;2024-02-11;2024-02-11;2024-02-01;Email support exceeded my expectations with their quick reply.;positive;phone;14;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Card Issues
CASE-18355;2022-06-26;2022-06-26;2022-06-01;The phone team was unprofessional and unhelpful.;negative;email;1786;2;DETRACTOR;0;0;Grupo G,Grupo A,Grupo G,Grupo H;3;4;Grupo H;General Inquiry
CASE-22700;2023-06-26;2023-06-25;2023-06-01;The email team ignored my urgent request.;negative;phone;114;1;DETRACTOR;0;0;Grupo E,Grupo F,Grupo J;3;3;Grupo J;Fees Inquiry
CASE-17207;2023-10-29;2023-10-29;2023-10-01;Email support was fast and gave me all the info I needed.;positive;chatbot;5;4;PROMOTER;1;1;Grupo D;1;1;Grupo D;Balance Inquiry
CASE-18312;2023-05-11;2023-05-07;2023-05-01;I waited forever on the phone, and they didn’t help.;negative;chatbot;39;1;DETRACTOR;0;0;Grupo F,Grupo G,Grupo C;3;3;Grupo C;Balance Inquiry
CASE-15154;2023-01-27;2023-01-22;2023-01-01;The phone agent didn’t understand my issue.;negative;email;3513;2;DETRACTOR;0;0;Grupo E,Grupo E;1;2;Grupo E;Balance Inquiry
CASE-27689;2024-03-15;2024-03-10;2024-03-01;The email response was late and full of errors.;negative;phone;50;1;DETRACTOR;0;1;Grupo F;1;1;Grupo F;Fraud Report
CASE-15677;2023-12-16;2023-12-10;2023-12-01;The email team took too long to fix my login issue.;negative;chatbot;84;2;DETRACTOR;0;0;Grupo D,Grupo D,Grupo G,Grupo B,Grupo G;3;5;Grupo G;Fraud Report
CASE-21114;2024-07-13;2024-07-07;2024-07-01;I had a wonderful experience opening my account via phone.;positive;email;447;4;PROMOTER;1;0;Grupo J,Grupo I;2;2;Grupo I;Balance Inquiry
CASE-26135;2022-11-18;2022-11-13;2022-11-01;The email response was thorough and resolved my question.;positive;chatbot;1;4;PROMOTER;1;0;Grupo B;1;1;Grupo B;Loan Inquiry
CASE-15257;2023-07-25;2023-07-23;2023-07-01;The email team helped me update my contact info effortlessly.;positive;email;106;4;PROMOTER;1;1;Grupo J;1;1;Grupo J;Account Setup
CASE-25576;2023-03-13;2023-03-12;2023-03-01;The email response was clear and professional.;positive;phone;43;4;PROMOTER;0;0;Grupo F,Grupo B,Grupo F;2;3;Grupo F;Payment Issues
CASE-16303;2023-07-10;2023-07-09;2023-07-01;The email response was vague and unhelpful.;negative;chatbot;89;1;DETRACTOR;0;0;Grupo G,Grupo I,Grupo E;3;3;Grupo E;Fraud Report
CASE-29050;2023-04-14;2023-04-09;2023-04-01;The email response was spot on and very professional.;positive;phone;5;4;PROMOTER;1;1;Grupo I;1;1;Grupo I;Fees Inquiry
CASE-26716;2023-03-08;2023-03-05;2023-03-01;The chatbot explained my fees so clearly, I’m impressed!;positive;chatbot;1;4;PROMOTER;1;1;Grupo B;1;1;Grupo B;Fees Inquiry
CASE-25930;2023-08-27;2023-08-27;2023-08-01;Email support was reliable and resolved my concern.;positive;phone;11;5;PROMOTER;1;1;Grupo A;1;1;Grupo A;Loan Inquiry
